RA,TURMA
11202231755,DA1BIL0304-15SA
11202231755,DA1BIS0003-15SA
11202231755,DA1BIS0005-15SA
11202231466,NB1BHO0001-19SB
11202231466,NB1BHP0202-19SB
11202231466,NB1BHQ0001-15SB
11202231466,NB1BHQ0003-15SB
11202231466,NB2BIQ0602-15SB
11202231466,NB4BIS0005-15SB
11202231525,DB1BHO0001-19SB
11202231525,DB1BHP0202-19SB
11202231525,DB1BHQ0001-15SB
11202231525,DB1BHQ0003-15SB
11202231525,DB2BIQ0602-15SB
11202231525,DB5BIS0005-15SB
11202231123,DC1BIJ0207-15SB
11202231123,DC1BIK0102-15SB
11202231123,DC1BIL0304-15SB
11202231123,DC1BIS0003-15SB
11202231123,DC2BCS0001-15SB
11202231123,DC3BIS0005-15SB
11202231158,NA1BIJ0207-15SA
11202231158,NA1BIK0102-15SA
11202231158,NA1BIL0304-15SA
11202231158,NA1BIS0003-15SA
11202231158,NA3BCS0001-15SA
11202231158,NA3BIS0005-15SA
11202230618,NB1NHI5001-15SA
11202230618,NB1NHZ2099-16SA
11202230618,NB1NHZ5023-18SA
11202230618,NB2BIR0603-15SA
11202230618,NB3BIJ0207-15SA
11202230618,NB7BIS0005-15SA
11202230624,NB2BIJ0207-15SA
11202230624,NB2BIK0102-15SA
11202230624,NB2BIL0304-15SA
11202230624,NB2BIS0003-15SA
11202230624,NB5BCS0001-15SA
11202230624,NB5BIS0005-15SA
11202231909,DB1BHO0001-19SB
11202231909,DB1BHP0202-19SB
11202231909,DB1BHQ0001-15SB
11202231909,DB1BHQ0003-15SB
11202231909,DB2BIQ0602-15SB
11202231909,DB5BIS0005-15SB
11202230489,DB1BIJ0207-15SB
11202230489,DB1BIK0102-15SB
11202230489,DB1BIL0304-15SB
11202230489,DB1BIS0003-15SB
11202230489,DB2BCS0001-15SB
11202230489,DB2BIS0005-15SB
11202230890,DC1BIJ0207-15SB
11202230890,DC1BIK0102-15SB
11202230890,DC1BIL0304-15SB
11202230890,DC1BIS0003-15SB
11202230890,DC2BCS0001-15SB
11202230890,DC3BIS0005-15SB
11202230860,NB2BIJ0207-15SA
11202230860,NB2BIK0102-15SA
11202230860,NB2BIL0304-15SA
11202230860,NB2BIS0003-15SA
11202230860,NB5BCS0001-15SA
11202230860,NB5BIS0005-15SA
11202212477,DA1BIJ0207-15SA
11202212477,DA1BIK0102-15SA
11202212477,DA1BIL0304-15SA
11202212477,DA1BIS0003-15SA
11202212477,DA3BCS0001-15SA
11202212477,DA3BIS0005-15SA
11202230343,NB1BCS0001-15SA
11202230343,NB1BIJ0207-15SA
11202230343,NB1BIK0102-15SA
11202230343,NB1BIL0304-15SA
11202230343,NB1BIS0003-15SA
11202230343,NB1BIS0005-15SA
11202232327,DB1NHI5001-15SA
11202232327,DB1NHZ2099-16SA
11202232327,DB1NHZ5023-18SA
11202232327,DB2BIR0603-15SA
11202232327,DB3BIJ0207-15SA
11202232327,DB7BIS0005-15SA
11202231298,NC1BIJ0207-15SA
11202231298,NC1BIK0102-15SA
11202231298,NC1BIL0304-15SA
11202231298,NC1BIS0003-15SA
11202231298,NC2BCS0001-15SA
11202231298,NC2BIS0005-15SA
11202232015,DA1BCS0001-15SB
11202232015,DA1BIJ0207-15SB
11202232015,DA1BIK0102-15SB
11202232015,DA1BIL0304-15SB
11202232015,DA1BIS0003-15SB
11202232015,DA1BIS0005-15SB
11202231225,DB1BHO0001-19SB
11202231225,DB1BHP0202-19SB
11202231225,DB1BHQ0001-15SB
11202231225,DB1BHQ0003-15SB
11202231225,DB2BIQ0602-15SB
11202231225,DB5BIS0005-15SB
11202231597,DC1BCS0001-15SA
11202231597,DC1BIJ0207-15SA
11202231597,DC1BIK0102-15SA
11202231597,DC1BIL0304-15SA
11202231597,DC1BIS0003-15SA
11202231597,DC1BIS0005-15SA
11202231892,DB1NHI5001-15SA
11202231892,DB1NHZ2099-16SA
11202231892,DB1NHZ5023-18SA
11202231892,DB2BIR0603-15SA
11202231892,DB3BIJ0207-15SA
11202231892,DB7BIS0005-15SA
11202231331,DB1BIJ0207-15SA
11202231331,DB1BIK0102-15SA
11202231331,DB1BIL0304-15SA
11202231331,DB1BIS0003-15SA
11202231331,DB4BCS0001-15SA
11202231331,DB4BIS0005-15SA
11202230420,NB1BIJ0207-15SB
11202230420,NB1BIK0102-15SB
11202230420,NB1BIL0304-15SB
11202230420,NB1BIS0003-15SB
11202230420,NB2BCS0001-15SB
11202230420,NB2BIS0005-15SB
11202230781,NB1BHO0001-19SB
11202230781,NB1BHP0202-19SB
11202230781,NB1BHQ0001-15SB
11202230781,NB1BHQ0003-15SB
11202230781,NB2BIQ0602-15SB
11202230781,NB4BIS0005-15SB
11202231451,DB2BIJ0207-15SA
11202231451,DB2BIK0102-15SA
11202231451,DB2BIL0304-15SA
11202231451,DB2BIS0003-15SA
11202231451,DB3BCS0001-15SA
11202231451,DB3BIS0005-15SA
11202231461,DB1BHO0001-19SB
11202231461,DB1BHP0202-19SB
11202231461,DB1BHQ0001-15SB
11202231461,DB1BHQ0003-15SB
11202231461,DB2BIQ0602-15SB
11202231461,DB5BIS0005-15SB
11202231297,DC1BCS0001-15SA
11202231297,DC1BIJ0207-15SA
11202231297,DC1BIK0102-15SA
11202231297,DC1BIL0304-15SA
11202231297,DC1BIS0003-15SA
11202231297,DC1BIS0005-15SA
11202212444,NA1BIJ0207-15SB
11202212444,NA1BIK0102-15SB
11202212444,NA1BIL0304-15SB
11202212444,NA1BIS0003-15SB
11202212444,NA3BCS0001-15SB
11202212444,NA3BIS0005-15SB
11202231069,DC2BIJ0207-15SA
11202231069,DC2BIK0102-15SA
11202231069,DC2BIL0304-15SA
11202231069,DC2BIS0003-15SA
11202231069,DC4BIS0005-15SA
11202231069,DC5BCS0001-15SA
11202230315,NB2BIJ0207-15SA
11202230315,NB2BIK0102-15SA
11202230315,NB2BIL0304-15SA
11202230315,NB2BIS0003-15SA
11202230315,NB4BCS0001-15SA
11202230315,NB4BIS0005-15SA
11202232154,NA2BIJ0207-15SA
11202232154,NA2BIK0102-15SA
11202232154,NA2BIL0304-15SA
11202232154,NA2BIS0003-15SA
11202232154,NA5BCS0001-15SA
11202232154,NA5BIS0005-15SA
11202230785,NB2BIJ0207-15SA
11202230785,NB2BIK0102-15SA
11202230785,NB2BIL0304-15SA
11202230785,NB2BIS0003-15SA
11202230785,NB6BCS0001-15SA
11202230785,NB6BIS0005-15SA
11202231830,DB1BHO0001-19SB
11202231830,DB1BHP0202-19SB
11202231830,DB1BHQ0001-15SB
11202231830,DB1BHQ0003-15SB
11202231830,DB2BIQ0602-15SB
11202231830,DB5BIS0005-15SB
11202230983,DA2BCS0001-15SA
11202230983,DA2BIJ0207-15SA
11202230983,DA2BIK0102-15SA
11202230983,DA2BIL0304-15SA
11202230983,DA2BIS0003-15SA
11202230983,DA2BIS0005-15SA
11202231791,DC1BIJ0207-15SA
11202231791,DC1BIK0102-15SA
11202231791,DC1BIL0304-15SA
11202231791,DC1BIS0003-15SA
11202231791,DC1BIS0005-15SA
11202231791,DC2BCS0001-15SA
11202212452,DB1BCS0001-15SB
11202212452,DB1BIJ0207-15SB
11202212452,DB1BIK0102-15SB
11202212452,DB1BIL0304-15SB
11202212452,DB1BIS0003-15SB
11202212452,DB1BIS0005-15SB
11202231184,NB2BIJ0207-15SA
11202231184,NB2BIK0102-15SA
11202231184,NB2BIL0304-15SA
11202231184,NB2BIS0003-15SA
11202231184,NB4BCS0001-15SA
11202231184,NB4BIS0005-15SA
11202230353,DC1BCS0001-15SA
11202230353,DC1BIJ0207-15SA
11202230353,DC1BIK0102-15SA
11202230353,DC1BIL0304-15SA
11202230353,DC1BIS0003-15SA
11202230353,DC5BIS0005-15SA
11202231080,DA1BIJ0207-15SA
11202231080,DA1BIK0102-15SA
11202231080,DA1BIL0304-15SA
11202231080,DA1BIS0003-15SA
11202231080,DA3BCS0001-15SA
11202231080,DA3BIS0005-15SA
11202230359,DA1BIJ0207-15SA
11202230359,DA1BIK0102-15SA
11202230359,DA1BIL0304-15SA
11202230359,DA1BIS0003-15SA
11202230359,DA3BCS0001-15SA
11202230359,DA3BIS0005-15SA
11202230733,DB2BCS0001-15SA
11202230733,DB2BIJ0207-15SA
11202230733,DB2BIK0102-15SA
11202230733,DB2BIL0304-15SA
11202230733,DB2BIS0003-15SA
11202230733,DB2BIS0005-15SA
11202230364,DB1BHO0001-19SB
11202230364,DB1BHP0202-19SB
11202230364,DB1BHQ0001-15SB
11202230364,DB1BHQ0003-15SB
11202230364,DB2BIQ0602-15SB
11202230364,DB5BIS0005-15SB
11202230439,DB2BCS0001-15SA
11202230439,DB2BIJ0207-15SA
11202230439,DB2BIK0102-15SA
11202230439,DB2BIL0304-15SA
11202230439,DB2BIS0003-15SA
11202230439,DB2BIS0005-15SA
11202230613,DC2BIJ0207-15SA
11202230613,DC2BIK0102-15SA
11202230613,DC2BIL0304-15SA
11202230613,DC2BIS0003-15SA
11202230613,DC3BIS0005-15SA
11202230613,DC4BCS0001-15SA
11202230457,DA1BCS0001-15SB
11202230457,DA1BIJ0207-15SB
11202230457,DA1BIK0102-15SB
11202230457,DA1BIL0304-15SB
11202230457,DA1BIS0003-15SB
11202230457,DA1BIS0005-15SB
11202231965,DB1BHO0001-19SB
11202231965,DB1BHP0202-19SB
11202231965,DB1BHQ0001-15SB
11202231965,DB1BHQ0003-15SB
11202231965,DB2BIQ0602-15SB
11202231965,DB5BIS0005-15SB
11202230700,NA2BIJ0207-15SA
11202230700,NA2BIK0102-15SA
11202230700,NA2BIL0304-15SA
11202230700,NA2BIS0003-15SA
11202230700,NA5BCS0001-15SA
11202230700,NA5BIS0005-15SA
11202231271,DC2BIJ0207-15SA
11202231271,DC2BIK0102-15SA
11202231271,DC2BIL0304-15SA
11202231271,DC2BIS0003-15SA
11202231271,DC3BIS0005-15SA
11202231271,DC4BCS0001-15SA
11202230861,NC1BIJ0207-15SA
11202230861,NC1BIK0102-15SA
11202230861,NC1BIL0304-15SA
11202230861,NC1BIS0003-15SA
11202230861,NC3BCS0001-15SA
11202230861,NC3BIS0005-15SA
11202232003,NB1BIJ0207-15SB
11202232003,NB1BIK0102-15SB
11202232003,NB1BIL0304-15SB
11202232003,NB1BIS0003-15SB
11202232003,NB2BCS0001-15SB
11202232003,NB2BIS0005-15SB
11202231817,NB1BCS0001-15SA
11202231817,NB1BIJ0207-15SA
11202231817,NB1BIK0102-15SA
11202231817,NB1BIL0304-15SA
11202231817,NB1BIS0003-15SA
11202231817,NB1BIS0005-15SA
11202212503,NB6BIS0005-15SB
11202212503,NB2BIQ0602-15SB
11202212503,NB1BHQ0001-15SB
11202212503,NB1BHQ0003-15SB
11202212503,NB1BHO0001-19SB
11202212503,NB1BHP0202-19SB
11202230797,NB1BHO0001-19SB
11202230797,NB1BHP0202-19SB
11202230797,NB1BHQ0001-15SB
11202230797,NB1BHQ0003-15SB
11202230797,NB2BIQ0602-15SB
11202230797,NB4BIS0005-15SB
11202231629,DB1BHO0001-19SB
11202231629,DB1BHP0202-19SB
11202231629,DB1BHQ0001-15SB
11202231629,DB1BHQ0003-15SB
11202231629,DB2BIQ0602-15SB
11202231629,DB5BIS0005-15SB
11202230454,DB1BHO0001-19SB
11202230454,DB1BHP0202-19SB
11202230454,DB1BHQ0001-15SB
11202230454,DB1BHQ0003-15SB
11202230454,DB2BIQ0602-15SB
11202230454,DB5BIS0005-15SB
11202232174,NB1NHI5001-15SA
11202232174,NB1NHZ2099-16SA
11202232174,NB1NHZ5023-18SA
11202232174,NB2BIR0603-15SA
11202232174,NB3BIJ0207-15SA
11202232174,NB7BIS0005-15SA
11202230262,NA2BIJ0207-15SA
11202230262,NA2BIK0102-15SA
11202230262,NA2BIL0304-15SA
11202230262,NA2BIS0003-15SA
11202230262,NA4BCS0001-15SA
11202230262,NA4BIS0005-15SA
11202231024,DC1BIJ0207-15SA
11202231024,DC1BIK0102-15SA
11202231024,DC1BIL0304-15SA
11202231024,DC1BIS0003-15SA
11202231024,DC1BIS0005-15SA
11202231024,DC2BCS0001-15SA
11202231850,NB2BIJ0207-15SA
11202231850,NB2BIK0102-15SA
11202231850,NB2BIL0304-15SA
11202231850,NB2BIS0003-15SA
11202231850,NB6BCS0001-15SA
11202231850,NB6BIS0005-15SA
11202230936,NC1BCS0001-15SB
11202230936,NC1BIJ0207-15SB
11202230936,NC1BIK0102-15SB
11202230936,NC1BIL0304-15SB
11202230936,NC1BIS0003-15SB
11202230936,NC1BIS0005-15SB
11202230224,NA1BCS0001-15SB
11202230224,NA1BIJ0207-15SB
11202230224,NA1BIK0102-15SB
11202230224,NA1BIL0304-15SB
11202230224,NA1BIS0003-15SB
11202230224,NA1BIS0005-15SB
11202231814,NB1BIJ0207-15SA
11202231814,NB1BIK0102-15SA
11202231814,NB1BIL0304-15SA
11202231814,NB1BIS0003-15SA
11202231814,NB2BCS0001-15SA
11202231814,NB2BIS0005-15SA
11202231828,DA2BIJ0207-15SA
11202231828,DA2BIK0102-15SA
11202231828,DA2BIL0304-15SA
11202231828,DA2BIS0003-15SA
11202231828,DA5BCS0001-15SA
11202231828,DA5BIS0005-15SA
11202230789,NA1BIJ0207-15SA
11202230789,NA1BIK0102-15SA
11202230789,NA1BIL0304-15SA
11202230789,NA1BIS0003-15SA
11202230789,NA3BCS0001-15SA
11202230789,NA3BIS0005-15SA
11202232325,DA1BIJ0207-15SA
11202232325,DA1BIK0102-15SA
11202232325,DA1BIL0304-15SA
11202232325,DA1BIS0003-15SA
11202232325,DA3BCS0001-15SA
11202232325,DA3BIS0005-15SA
11202230978,DB2BCS0001-15SA
11202230978,DB2BIJ0207-15SA
11202230978,DB2BIK0102-15SA
11202230978,DB2BIL0304-15SA
11202230978,DB2BIS0003-15SA
11202230978,DB2BIS0005-15SA
11202230864,DC1BCS0001-15SA
11202230864,DC1BIJ0207-15SA
11202230864,DC1BIK0102-15SA
11202230864,DC1BIL0304-15SA
11202230864,DC1BIS0003-15SA
11202230864,DC5BIS0005-15SA
11202231777,NB1BIJ0207-15SA
11202231777,NB1BIK0102-15SA
11202231777,NB1BIL0304-15SA
11202231777,NB1BIS0003-15SA
11202231777,NB3BCS0001-15SA
11202231777,NB3BIS0005-15SA
11202231699,DA1BIR0603-15SB
11202231699,DA1NHI5001-15SB
11202231699,DA1NHZ2099-16SB
11202231699,DA1NHZ5023-18SB
11202231699,DA7BIS0005-15SB
11202231699,DC1BIJ0207-15SB
11202230296,DB1BHO0001-19SB
11202230296,DB1BHP0202-19SB
11202230296,DB1BHQ0001-15SB
11202230296,DB1BHQ0003-15SB
11202230296,DB2BIQ0602-15SB
11202230296,DB5BIS0005-15SB
11202231095,NC1BCS0001-15SB
11202231095,NC1BIJ0207-15SB
11202231095,NC1BIK0102-15SB
11202231095,NC1BIL0304-15SB
11202231095,NC1BIS0003-15SB
11202231095,NC1BIS0005-15SB
11202230573,NB1BCS0001-15SA
11202230573,NB1BIJ0207-15SA
11202230573,NB1BIK0102-15SA
11202230573,NB1BIL0304-15SA
11202230573,NB1BIS0003-15SA
11202230573,NB1BIS0005-15SA
11202231883,DB1BHO0001-19SB
11202231883,DB1BHP0202-19SB
11202231883,DB1BHQ0001-15SB
11202231883,DB1BHQ0003-15SB
11202231883,DB2BIQ0602-15SB
11202231883,DB5BIS0005-15SB
11202230461,NA1BCS0001-15SA
11202230461,NA1BIJ0207-15SA
11202230461,NA1BIK0102-15SA
11202230461,NA1BIL0304-15SA
11202230461,NA1BIS0003-15SA
11202230461,NA1BIS0005-15SA
11202230994,NB1NHI5001-15SA
11202230994,NB1NHZ2099-16SA
11202230994,NB1NHZ5023-18SA
11202230994,NB2BIR0603-15SA
11202230994,NB3BIJ0207-15SA
11202230994,NB7BIS0005-15SA
11202230233,NB1BIJ0207-15SA
11202230233,NB1BIK0102-15SA
11202230233,NB1BIL0304-15SA
11202230233,NB1BIS0003-15SA
11202230233,NB2BCS0001-15SA
11202230233,NB2BIS0005-15SA
11202232323,DB2BIJ0207-15SA
11202232323,DB2BIK0102-15SA
11202232323,DB2BIL0304-15SA
11202232323,DB2BIS0003-15SA
11202232323,DB3BCS0001-15SA
11202232323,DB3BIS0005-15SA
11202230453,NC1BIJ0207-15SA
11202230453,NC1BIK0102-15SA
11202230453,NC1BIL0304-15SA
11202230453,NC1BIS0003-15SA
11202230453,NC3BCS0001-15SA
11202230453,NC3BIS0005-15SA
11202230746,NB1BIJ0207-15SB
11202230746,NB1BIK0102-15SB
11202230746,NB1BIL0304-15SB
11202230746,NB1BIS0003-15SB
11202230746,NB3BCS0001-15SB
11202230746,NB3BIS0005-15SB
11202231695,NB1BCS0001-15SB
11202231695,NB1BIJ0207-15SB
11202231695,NB1BIK0102-15SB
11202231695,NB1BIL0304-15SB
11202231695,NB1BIS0003-15SB
11202231695,NB1BIS0005-15SB
11202230298,NA1BCS0001-15SB
11202230298,NA1BIJ0207-15SB
11202230298,NA1BIK0102-15SB
11202230298,NA1BIL0304-15SB
11202230298,NA1BIS0003-15SB
11202230298,NA1BIS0005-15SB
11202230450,DB1BHO0001-19SB
11202230450,DB1BHP0202-19SB
11202230450,DB1BHQ0001-15SB
11202230450,DB1BHQ0003-15SB
11202230450,DB2BIQ0602-15SB
11202230450,DB5BIS0005-15SB
11202231037,DA5BCS0001-15SA
11202231037,DA2BIJ0207-15SA
11202231037,DA2BIK0102-15SA
11202231037,DA2BIL0304-15SA
11202231037,DA2BIS0003-15SA
11202231037,DA2BIS0005-15SA
11202230498,NB1NHI5001-15SA
11202230498,NB1NHZ2099-16SA
11202230498,NB1NHZ5023-18SA
11202230498,NB2BIR0603-15SA
11202230498,NB3BIJ0207-15SA
11202230498,NB7BIS0005-15SA
11202230488,NB2BIJ0207-15SA
11202230488,NB2BIK0102-15SA
11202230488,NB2BIL0304-15SA
11202230488,NB2BIS0003-15SA
11202230488,NB5BCS0001-15SA
11202230488,NB5BIS0005-15SA
11202230621,NB1BHO0001-19SB
11202230621,NB1BHP0202-19SB
11202230621,NB1BHQ0001-15SB
11202230621,NB1BHQ0003-15SB
11202230621,NB2BIQ0602-15SB
11202230621,NB4BIS0005-15SB
11202231680,NC1BCS0001-15SA
11202231680,NC1BIJ0207-15SA
11202231680,NC1BIK0102-15SA
11202231680,NC1BIL0304-15SA
11202231680,NC1BIS0003-15SA
11202231680,NC1BIS0005-15SA
11202231759,DB1BIJ0207-15SA
11202231759,DB1BIK0102-15SA
11202231759,DB1BIL0304-15SA
11202231759,DB1BIS0003-15SA
11202231759,DB6BCS0001-15SA
11202231759,DB6BIS0005-15SA
11202230870,NB1BHO0001-19SB
11202230870,NB1BHP0202-19SB
11202230870,NB1BHQ0001-15SB
11202230870,NB1BHQ0003-15SB
11202230870,NB2BIQ0602-15SB
11202230870,NB4BIS0005-15SB
11202231337,DC2BIJ0207-15SA
11202231337,DC2BIK0102-15SA
11202231337,DC2BIL0304-15SA
11202231337,DC2BIS0003-15SA
11202231337,DC4BIS0005-15SA
11202231337,DC5BCS0001-15SA
11202231488,NB1BHO0001-19SB
11202231488,NB1BHP0202-19SB
11202231488,NB1BHQ0001-15SB
11202231488,NB1BHQ0003-15SB
11202231488,NB2BIQ0602-15SB
11202231488,NB4BIS0005-15SB
11202231318,DB1BHO0001-19SB
11202231318,DB1BHP0202-19SB
11202231318,DB1BHQ0001-15SB
11202231318,DB1BHQ0003-15SB
11202231318,DB2BIQ0602-15SB
11202231318,DB5BIS0005-15SB
11202231995,NA2BIJ0207-15SA
11202231995,NA2BIK0102-15SA
11202231995,NA2BIL0304-15SA
11202231995,NA2BIS0003-15SA
11202231995,NA6BCS0001-15SA
11202231995,NA6BIS0005-15SA
11202212474,NB1BCS0001-15SB
11202212474,NB1BIJ0207-15SB
11202212474,NB1BIK0102-15SB
11202212474,NB1BIL0304-15SB
11202212474,NB1BIS0003-15SB
11202212474,NB1BIS0005-15SB
11202230607,DB2BIJ0207-15SA
11202230607,DB2BIK0102-15SA
11202230607,DB2BIL0304-15SA
11202230607,DB2BIS0003-15SA
11202230607,DB3BCS0001-15SA
11202230607,DB3BIS0005-15SA
11202231684,DB1NHI5001-15SA
11202231684,DB1NHZ2099-16SA
11202231684,DB1NHZ5023-18SA
11202231684,DB2BIR0603-15SA
11202231684,DB3BIJ0207-15SA
11202231684,DB7BIS0005-15SA
11202231880,DB1BHO0001-19SB
11202231880,DB1BHP0202-19SB
11202231880,DB1BHQ0001-15SB
11202231880,DB1BHQ0003-15SB
11202231880,DB2BIQ0602-15SB
11202231880,DB5BIS0005-15SB
11202230851,NB1BHO0001-19SB
11202230851,NB1BHP0202-19SB
11202230851,NB1BHQ0001-15SB
11202230851,NB1BHQ0003-15SB
11202230851,NB2BIQ0602-15SB
11202230851,NB4BIS0005-15SB
11202230350,DB1BIJ0207-15SA
11202230350,DB1BIK0102-15SA
11202230350,DB1BIL0304-15SA
11202230350,DB1BIS0003-15SA
11202230350,DB6BCS0001-15SA
11202230350,DB6BIS0005-15SA
11202230523,DA2BCS0001-15SA
11202230523,DA2BIJ0207-15SA
11202230523,DA2BIK0102-15SA
11202230523,DA2BIL0304-15SA
11202230523,DA2BIS0003-15SA
11202230523,DA2BIS0005-15SA
11202230452,DC2BIJ0207-15SA
11202230452,DC2BIK0102-15SA
11202230452,DC2BIL0304-15SA
11202230452,DC2BIS0003-15SA
11202230452,DC3BIS0005-15SA
11202230452,DC4BCS0001-15SA
11202231472,NA1BIJ0207-15SB
11202231472,NA1BIK0102-15SB
11202231472,NA1BIL0304-15SB
11202231472,NA1BIS0003-15SB
11202231472,NA2BCS0001-15SB
11202231472,NA2BIS0005-15SB
11202230713,NB1BHO0001-19SB
11202230713,NB1BHP0202-19SB
11202230713,NB1BHQ0001-15SB
11202230713,NB1BHQ0003-15SB
11202230713,NB2BIQ0602-15SB
11202230713,NB4BIS0005-15SB
11202231376,DB1BIJ0207-15SA
11202231376,DB1BIK0102-15SA
11202231376,DB1BIL0304-15SA
11202231376,DB1BIS0003-15SA
11202231376,DB5BCS0001-15SA
11202231376,DB5BIS0005-15SA
11202231729,DB2BCS0001-15SA
11202231729,DB2BIJ0207-15SA
11202231729,DB2BIK0102-15SA
11202231729,DB2BIL0304-15SA
11202231729,DB2BIS0003-15SA
11202231729,DB2BIS0005-15SA
11202231356,DB1BHO0001-19SB
11202231356,DB1BHP0202-19SB
11202231356,DB1BHQ0001-15SB
11202231356,DB1BHQ0003-15SB
11202231356,DB2BIQ0602-15SB
11202231356,DB5BIS0005-15SB
11202230842,DC1BCS0001-15SB
11202230842,DC1BIJ0207-15SB
11202230842,DC1BIK0102-15SB
11202230842,DC1BIL0304-15SB
11202230842,DC1BIS0003-15SB
11202230842,DC1BIS0005-15SB
11202230881,DB2BCS0001-15SA
11202230881,DB2BIJ0207-15SA
11202230881,DB2BIK0102-15SA
11202230881,DB2BIL0304-15SA
11202230881,DB2BIS0003-15SA
11202230881,DB2BIS0005-15SA
11202231353,NA1BCS0001-15SA
11202231353,NA1BIJ0207-15SA
11202231353,NA1BIK0102-15SA
11202231353,NA1BIL0304-15SA
11202231353,NA1BIS0003-15SA
11202231353,NA1BIS0005-15SA
11202231074,NB1NHI5001-15SA
11202231074,NB1NHZ2099-16SA
11202231074,NB1NHZ5023-18SA
11202231074,NB2BIR0603-15SA
11202231074,NB3BIJ0207-15SA
11202231074,NB7BIS0005-15SA
11202230805,NA1BIJ0207-15SB
11202230805,NA1BIK0102-15SB
11202230805,NA1BIL0304-15SB
11202230805,NA1BIS0003-15SB
11202230805,NA3BCS0001-15SB
11202230805,NA3BIS0005-15SB
11202230470,DC1BIJ0207-15SA
11202230470,DC1BIK0102-15SA
11202230470,DC1BIL0304-15SA
11202230470,DC1BIS0003-15SA
11202230470,DC2BIS0005-15SA
11202230470,DC3BCS0001-15SA
11202230772,DB1BIJ0207-15SA
11202230772,DB1BIK0102-15SA
11202230772,DB1BIL0304-15SA
11202230772,DB1BIS0003-15SA
11202230772,DB5BCS0001-15SA
11202230772,DB5BIS0005-15SA
11202230547,NB1BHO0001-19SB
11202230547,NB1BHP0202-19SB
11202230547,NB1BHQ0001-15SB
11202230547,NB1BHQ0003-15SB
11202230547,NB2BIQ0602-15SB
11202230547,NB4BIS0005-15SB
11202230787,NB1BCS0001-15SB
11202230787,NB1BIJ0207-15SB
11202230787,NB1BIK0102-15SB
11202230787,NB1BIL0304-15SB
11202230787,NB1BIS0003-15SB
11202230787,NB1BIS0005-15SB
11202231051,DC1BIJ0207-15SA
11202231051,DC1BIK0102-15SA
11202231051,DC1BIL0304-15SA
11202231051,DC1BIS0003-15SA
11202231051,DC2BCS0001-15SA
11202231051,DC2BIS0005-15SA
11202231968,DB1BHO0001-19SB
11202231968,DB1BHP0202-19SB
11202231968,DB1BHQ0001-15SB
11202231968,DB1BHQ0003-15SB
11202231968,DB2BIQ0602-15SB
11202231968,DB5BIS0005-15SB
11202230690,DB1BIJ0207-15SB
11202230690,DB1BIK0102-15SB
11202230690,DB1BIL0304-15SB
11202230690,DB1BIS0003-15SB
11202230690,DB2BCS0001-15SB
11202230690,DB2BIS0005-15SB
11202231001,DB2BCS0001-15SA
11202231001,DB1BIS0005-15SA
11202231001,DB2BIJ0207-15SA
11202231001,DB2BIK0102-15SA
11202231001,DB2BIL0304-15SA
11202231001,DB2BIS0003-15SA
11202230896,DB1BIJ0207-15SB
11202230896,DB1BIK0102-15SB
11202230896,DB1BIL0304-15SB
11202230896,DB1BIS0003-15SB
11202230896,DB3BCS0001-15SB
11202230896,DB3BIS0005-15SB
11202230941,NA1BIJ0207-15SA
11202230941,NA1BIK0102-15SA
11202230941,NA1BIL0304-15SA
11202230941,NA1BIS0003-15SA
11202230941,NA3BCS0001-15SA
11202230941,NA3BIS0005-15SA
11202230404,DB2BCS0001-15SA
11202230404,DB2BIJ0207-15SA
11202230404,DB2BIK0102-15SA
11202230404,DB2BIL0304-15SA
11202230404,DB2BIS0003-15SA
11202230404,DB2BIS0005-15SA
11202230956,DC1BIJ0207-15SB
11202230956,DC1BIK0102-15SB
11202230956,DC1BIL0304-15SB
11202230956,DC1BIS0003-15SB
11202230956,DC2BCS0001-15SB
11202230956,DC3BIS0005-15SB
11202230273,DB2BCS0001-15SA
11202230273,DB2BIJ0207-15SA
11202230273,DB2BIK0102-15SA
11202230273,DB2BIL0304-15SA
11202230273,DB2BIS0003-15SA
11202230273,DB2BIS0005-15SA
11202230792,DC2BIJ0207-15SA
11202230792,DC2BIK0102-15SA
11202230792,DC2BIL0304-15SA
11202230792,DC2BIS0003-15SA
11202230792,DC3BIS0005-15SA
11202230792,DC4BCS0001-15SA
11202230869,NB1BHO0001-19SB
11202230869,NB1BHP0202-19SB
11202230869,NB1BHQ0001-15SB
11202230869,NB1BHQ0003-15SB
11202230869,NB2BIQ0602-15SB
11202230869,NB4BIS0005-15SB
11202231163,NA2BIJ0207-15SA
11202231163,NA2BIK0102-15SA
11202231163,NA2BIL0304-15SA
11202231163,NA2BIS0003-15SA
11202231163,NA6BCS0001-15SA
11202231163,NA6BIS0005-15SA
11202230979,DB1BHO0001-19SB
11202230979,DB1BHP0202-19SB
11202230979,DB1BHQ0001-15SB
11202230979,DB1BHQ0003-15SB
11202230979,DB2BIQ0602-15SB
11202230979,DB5BIS0005-15SB
11202230563,NB1NHI5001-15SA
11202230563,NB1NHZ2099-16SA
11202230563,NB1NHZ5023-18SA
11202230563,NB2BIR0603-15SA
11202230563,NB3BIJ0207-15SA
11202230563,NB7BIS0005-15SA
11202231303,DA1BIR0603-15SB
11202231303,DA1NHI5001-15SB
11202231303,DA1NHZ2099-16SB
11202231303,DA1NHZ5023-18SB
11202231303,DA7BIS0005-15SB
11202231303,DC1BIJ0207-15SB
