RA,TURMA
11202321550,NB1BIS0003-15SB
11202321550,NB1BIK0102-15SB
11202321550,NB1BIL0304-15SB
11202321564,NB3BCS0001-15SB
11202321564,NB3BIS0005-15SB
11202321564,NB1BIS0003-15SB
11202321564,NA1BIR0603-15SB
11202321564,NB1BIK0102-15SB
11202321564,NB1BIL0304-15SB
11202321570,NB3BCS0001-15SB
11202321570,NB3BIS0005-15SB
11202321570,NB1BIS0003-15SB
11202321570,NA1BIR0603-15SB
11202321570,NB1BIK0102-15SB
11202321570,NB1BIL0304-15SB
11202321580,NC2BCS0001-15SB
11202321580,NA3BIS0005-15SB
11202321580,NA2BIS0003-15SB
11202321580,NB1BIR0603-15SB
11202321580,NA2BIK0102-15SB
11202321580,NA2BIL0304-15SB
11202321582,NA2BCS0001-15SB
11202321582,NA1BIS0005-15SB
11202321582,NA1BIS0003-15SB
11202321582,NB1BIR0603-15SB
11202321582,NA1BIK0102-15SB
11202321582,NA1BIL0304-15SB
11202321583,NB2BCS0001-15SB
11202321583,NB2BIS0005-15SB
11202321583,NB1BIS0003-15SB
11202321583,NA1BIR0603-15SB
11202321583,NB1BIK0102-15SB
11202321583,NB1BIL0304-15SB
11202321590,NA1BCS0001-15SB
11202321590,NA1BIS0005-15SB
11202321590,NB1BIR0004-15SB
11202321590,NA1BIS0003-15SB
11202321590,NA1BIK0102-15SB
11202321590,NA1BIL0304-15SB
11202321599,NB1BCS0001-15SB
11202321599,NB1BIS0005-15SB
11202321599,NA1BIR0004-15SB
11202321599,NB1BIS0003-15SB
11202321599,NB1BIK0102-15SB
11202321599,NB1BIL0304-15SB
11202321610,NB3BCS0001-15SB
11202321610,NB3BIS0005-15SB
11202321610,NB1BIS0003-15SB
11202321610,NB1BIK0102-15SB
11202321610,NA1BIQ0602-15SB
11202321610,NB1BIL0304-15SB
11202321652,NB3BCS0001-15SB
11202321652,NB3BIS0005-15SB
11202321652,NB1BIS0003-15SB
11202321652,NA1BIR0603-15SB
11202321652,NB1BIK0102-15SB
11202321652,NB1BIL0304-15SB
11202321656,NB2BCS0001-15SB
11202321656,NB2BIS0005-15SB
11202321656,NB1BIS0003-15SB
11202321656,NA1BIR0603-15SB
11202321656,NB1BIK0102-15SB
11202321656,NB1BIL0304-15SB
11202321664,NB2BCS0001-15SB
11202321664,NB2BIS0005-15SB
11202321664,NB1BIS0003-15SB
11202321664,NB1BIK0102-15SB
11202321664,NA1BIQ0602-15SB
11202321664,NB1BIL0304-15SB
11202321674,NB1BCS0001-15SB
11202321674,NB1BIS0005-15SB
11202321674,NA1BIR0004-15SB
11202321674,NB1BIS0003-15SB
11202321674,NB1BIK0102-15SB
11202321674,NB1BIL0304-15SB
11202321707,NA2BCS0001-15SB
11202321707,NA2BIS0005-15SB
11202321707,NA1BIS0003-15SB
11202321707,NB1BIR0603-15SB
11202321707,NA1BIK0102-15SB
11202321707,NA1BIL0304-15SB
11202321727,NC1BCS0001-15SB
11202321727,NA3BIS0005-15SB
11202321727,NB1BIR0004-15SB
11202321727,NA2BIS0003-15SB
11202321727,NA2BIK0102-15SB
11202321727,NA2BIL0304-15SB
11202321743,NB3BCS0001-15SB
11202321743,NB3BIS0005-15SB
11202321743,NB1BIS0003-15SB
11202321743,NB1BIK0102-15SB
11202321743,NA1BIQ0602-15SB
11202321743,NB1BIL0304-15SB
11202321745,NB1BCS0001-15SB
11202321745,NB1BIS0005-15SB
11202321745,NA1BIR0004-15SB
11202321745,NB1BIS0003-15SB
11202321745,NB1BIK0102-15SB
11202321745,NB1BIL0304-15SB
11202321752,NA3BCS0001-15SB
11202321752,NA2BIS0005-15SB
11202321752,NA2BIS0003-15SB
11202321752,NA2BIK0102-15SB
11202321752,NB1BIQ0602-15SB
11202321752,NA2BIL0304-15SB
11202321763,NA2BCS0001-15SB
11202321763,NA1BIS0005-15SB
11202321763,NA1BIS0003-15SB
11202321763,NB1BIR0603-15SB
11202321763,NA1BIK0102-15SB
11202321763,NA1BIL0304-15SB
11202321765,NB2BCS0001-15SB
11202321765,NB2BIS0005-15SB
11202321765,NB1BIS0003-15SB
11202321765,NA1BIR0603-15SB
11202321765,NB1BIK0102-15SB
11202321765,NB1BIL0304-15SB
11202321769,NB2BCS0001-15SB
11202321769,NB2BIS0005-15SB
11202321769,NB1BIS0003-15SB
11202321769,NA1BIR0603-15SB
11202321769,NB1BIK0102-15SB
11202321769,NB1BIL0304-15SB
11202321779,NB2BCS0001-15SB
11202321779,NB2BIS0005-15SB
11202321779,NB1BIS0003-15SB
11202321779,NA1BIR0603-15SB
11202321779,NB1BIK0102-15SB
11202321779,NB1BIL0304-15SB
11202321801,NB2BCS0001-15SB
11202321801,NB2BIS0005-15SB
11202321801,NB1BIS0003-15SB
11202321801,NA1BIR0603-15SB
11202321801,NB1BIK0102-15SB
11202321801,NB1BIL0304-15SB
11202321820,NB2BCS0001-15SB
11202321820,NB2BIS0005-15SB
11202321820,NB1BIS0003-15SB
11202321820,NA1BIR0603-15SB
11202321820,NB1BIK0102-15SB
11202321820,NB1BIL0304-15SB
11202321822,NC1BCS0001-15SB
11202321822,NA3BIS0005-15SB
11202321822,NB1BIR0004-15SB
11202321822,NA2BIS0003-15SB
11202321822,NA2BIK0102-15SB
11202321822,NA2BIL0304-15SB
11202321829,NB2BCS0001-15SB
11202321829,NB2BIS0005-15SB
11202321829,NB1BIS0003-15SB
11202321829,NB1BIK0102-15SB
11202321829,NA1BIQ0602-15SB
11202321829,NB1BIL0304-15SB
11202321831,NB2BCS0001-15SB
11202321831,NB2BIS0005-15SB
11202321831,NB1BIS0003-15SB
11202321831,NA1BIR0603-15SB
11202321831,NB1BIK0102-15SB
11202321831,NB1BIL0304-15SB
11202321833,NB1BCS0001-15SB
11202321833,NB1BIS0005-15SB
11202321833,NA1BIR0004-15SB
11202321833,NB1BIS0003-15SB
11202321833,NB1BIK0102-15SB
11202321833,NB1BIL0304-15SB
11202321844,NB2BCS0001-15SB
11202321844,NB2BIS0005-15SB
11202321844,NB1BIS0003-15SB
11202321844,NA1BIR0603-15SB
11202321844,NB1BIK0102-15SB
11202321844,NB1BIL0304-15SB
11202321848,NA1BCS0001-15SB
11202321848,NA1BIS0005-15SB
11202321848,NB1BIR0004-15SB
11202321848,NA1BIS0003-15SB
11202321848,NA1BIK0102-15SB
11202321848,NA1BIL0304-15SB
11202321861,NB1BCS0001-15SB
11202321861,NB1BIS0005-15SB
11202321861,NA1BIR0004-15SB
11202321861,NB1BIS0003-15SB
11202321861,NB1BIK0102-15SB
11202321861,NB1BIL0304-15SB
11202321869,NC2BCS0001-15SB
11202321869,NA3BIS0005-15SB
11202321869,NA2BIS0003-15SB
11202321869,NA2BIK0102-15SB
11202321869,NB1BIQ0602-15SB
11202321869,NA2BIL0304-15SB
11202321886,NB1BCS0001-15SB
11202321886,NB1BIS0005-15SB
11202321886,NA1BIR0004-15SB
11202321886,NB1BIS0003-15SB
11202321886,NB1BIK0102-15SB
11202321886,NB1BIL0304-15SB
11202321896,NA1BCS0001-15SB
11202321896,NA1BIS0005-15SB
11202321896,NB1BIR0004-15SB
11202321896,NA1BIS0003-15SB
11202321896,NA1BIK0102-15SB
11202321896,NA1BIL0304-15SB
11202321897,NA2BCS0001-15SB
11202321897,NA1BIS0005-15SB
11202321897,NA1BIS0003-15SB
11202321897,NB1BIR0603-15SB
11202321897,NA1BIK0102-15SB
11202321897,NA1BIL0304-15SB
11202321911,NC1BCS0001-15SB
11202321911,NA3BIS0005-15SB
11202321911,NB1BIR0004-15SB
11202321911,NA2BIS0003-15SB
11202321911,NA2BIK0102-15SB
11202321911,NA2BIL0304-15SB
11202321912,NC2BCS0001-15SB
11202321912,NA3BIS0005-15SB
11202321912,NA2BIS0003-15SB
11202321912,NB1BIR0603-15SB
11202321912,NA2BIK0102-15SB
11202321912,NA2BIL0304-15SB
11202321935,NC2BCS0001-15SB
11202321935,NA3BIS0005-15SB
11202321935,NA2BIS0003-15SB
11202321935,NB1BIR0603-15SB
11202321935,NA2BIK0102-15SB
11202321935,NA2BIL0304-15SB
11202321942,NA3BCS0001-15SB
11202321942,NA2BIS0005-15SB
11202321942,NA2BIS0003-15SB
11202321942,NA2BIK0102-15SB
11202321942,NB1BIQ0602-15SB
11202321942,NA2BIL0304-15SB
11202321956,NC1BCS0001-15SB
11202321956,NA3BIS0005-15SB
11202321956,NB1BIR0004-15SB
11202321956,NA2BIS0003-15SB
11202321956,NA2BIK0102-15SB
11202321956,NA2BIL0304-15SB
11202321968,NA2BCS0001-15SB
11202321968,NA1BIS0005-15SB
11202321968,NA1BIS0003-15SB
11202321968,NA1BIK0102-15SB
11202321968,NB1BIQ0602-15SB
11202321968,NA1BIL0304-15SB
11202321976,NC2BCS0001-15SB
11202321976,NA3BIS0005-15SB
11202321976,NA2BIS0003-15SB
11202321976,NB1BIR0603-15SB
11202321976,NA2BIK0102-15SB
11202321976,NA2BIL0304-15SB
11202322003,NB3BCS0001-15SB
11202322003,NB3BIS0005-15SB
11202322003,NB1BIS0003-15SB
11202322003,NB1BIK0102-15SB
11202322003,NA1BIQ0602-15SB
11202322003,NB1BIL0304-15SB
11202322013,NB3BCS0001-15SB
11202322013,NB3BIS0005-15SB
11202322013,NB1BIS0003-15SB
11202322013,NB1BIK0102-15SB
11202322013,NA1BIQ0602-15SB
11202322013,NB1BIL0304-15SB
11202322020,NB3BCS0001-15SB
11202322020,NB3BIS0005-15SB
11202322020,NB1BIS0003-15SB
11202322020,NB1BIK0102-15SB
11202322020,NA1BIQ0602-15SB
11202322020,NB1BIL0304-15SB
11202322026,NA1BCS0001-15SB
11202322026,NA1BIS0005-15SB
11202322026,NB1BIR0004-15SB
11202322026,NA1BIS0003-15SB
11202322026,NA1BIK0102-15SB
11202322026,NA1BIL0304-15SB
11202322031,NA1BCS0001-15SB
11202322031,NA1BIS0005-15SB
11202322031,NB1BIR0004-15SB
11202322031,NA1BIS0003-15SB
11202322031,NA1BIK0102-15SB
11202322031,NA1BIL0304-15SB
11202322035,NA2BCS0001-15SB
11202322035,NA2BIS0005-15SB
11202322035,NA1BIS0003-15SB
11202322035,NB1BIR0603-15SB
11202322035,NA1BIK0102-15SB
11202322035,NA1BIL0304-15SB
11202322038,NA1BCS0001-15SB
11202322038,NA1BIS0005-15SB
11202322038,NB1BIR0004-15SB
11202322038,NA1BIS0003-15SB
11202322038,NA1BIK0102-15SB
11202322038,NA1BIL0304-15SB
11202322044,NA2BCS0001-15SB
11202322044,NA2BIS0005-15SB
11202322044,NA1BIS0003-15SB
11202322044,NB1BIR0603-15SB
11202322044,NA1BIK0102-15SB
11202322044,NA1BIL0304-15SB
11202322050,NB2BCS0001-15SB
11202322050,NB2BIS0005-15SB
11202322050,NB1BIS0003-15SB
11202322050,NA1BIR0603-15SB
11202322050,NB1BIK0102-15SB
11202322050,NB1BIL0304-15SB
11202322074,NB3BCS0001-15SB
11202322074,NB3BIS0005-15SB
11202322074,NB1BIS0003-15SB
11202322074,NB1BIK0102-15SB
11202322074,NA1BIQ0602-15SB
11202322074,NB1BIL0304-15SB
11202322075,NA3BCS0001-15SB
11202322075,NA2BIS0005-15SB
11202322075,NA2BIS0003-15SB
11202322075,NA2BIK0102-15SB
11202322075,NB1BIQ0602-15SB
11202322075,NA2BIL0304-15SB
11202322076,NC1BCS0001-15SB
11202322076,NA3BIS0005-15SB
11202322076,NB1BIR0004-15SB
11202322076,NA2BIS0003-15SB
11202322076,NA2BIK0102-15SB
11202322076,NA2BIL0304-15SB
11202322077,NC1BCS0001-15SB
11202322077,NA3BIS0005-15SB
11202322077,NB1BIR0004-15SB
11202322077,NA2BIS0003-15SB
11202322077,NA2BIK0102-15SB
11202322077,NA2BIL0304-15SB
11202322083,NB1BCS0001-15SB
11202322083,NB1BIS0005-15SB
11202322083,NA1BIR0004-15SB
11202322083,NB1BIS0003-15SB
11202322083,NB1BIK0102-15SB
11202322083,NB1BIL0304-15SB
11202322113,NA2BCS0001-15SB
11202322113,NA1BIS0005-15SB
11202322113,NA1BIS0003-15SB
11202322113,NB1BIR0603-15SB
11202322113,NA1BIK0102-15SB
11202322113,NA1BIL0304-15SB
11202322122,NB2BCS0001-15SB
11202322122,NB2BIS0005-15SB
11202322122,NB1BIS0003-15SB
11202322122,NA1BIR0603-15SB
11202322122,NB1BIK0102-15SB
11202322122,NB1BIL0304-15SB
11202322131,NA2BCS0001-15SB
11202322131,NA2BIS0005-15SB
11202322131,NA1BIS0003-15SB
11202322131,NB1BIR0603-15SB
11202322131,NA1BIK0102-15SB
11202322131,NA1BIL0304-15SB
11202322149,NA3BCS0001-15SB
11202322149,NA2BIS0005-15SB
11202322149,NA2BIS0003-15SB
11202322149,NA2BIK0102-15SB
11202322149,NB1BIQ0602-15SB
11202322149,NA2BIL0304-15SB
11202322156,NA3BCS0001-15SB
11202322156,NA2BIS0005-15SB
11202322156,NA2BIS0003-15SB
11202322156,NA2BIK0102-15SB
11202322156,NB1BIQ0602-15SB
11202322156,NA2BIL0304-15SB
11202322163,NB3BCS0001-15SB
11202322163,NB3BIS0005-15SB
11202322163,NB1BIS0003-15SB
11202322163,NB1BIK0102-15SB
11202322163,NA1BIQ0602-15SB
11202322163,NB1BIL0304-15SB
11202322164,NB3BCS0001-15SB
11202322164,NB3BIS0005-15SB
11202322164,NB1BIS0003-15SB
11202322164,DB2BIK0102-15SA
11202322164,NA1BIQ0602-15SB
11202322164,NB1BIL0304-15SB
11202322176,NC1BCS0001-15SB
11202322176,NA3BIS0005-15SB
11202322176,NA2BIS0003-15SB
11202322176,NB1BIR0603-15SB
11202322176,NA2BIK0102-15SB
11202322176,NA2BIL0304-15SB
11202322177,NC2BCS0001-15SB
11202322177,NA3BIS0005-15SB
11202322177,NA2BIS0003-15SB
11202322177,NA2BIK0102-15SB
11202322177,NB1BIQ0602-15SB
11202322177,NA2BIL0304-15SB
11202322178,NB2BCS0001-15SB
11202322178,NB2BIS0005-15SB
11202322178,NB1BIS0003-15SB
11202322178,NA1BIR0603-15SB
11202322178,NB1BIK0102-15SB
11202322178,NB1BIL0304-15SB
11202322242,NB3BIS0005-15SB
11202322242,NA1BIR0004-15SB
11202322242,NB1BIS0003-15SB
11202322242,NB1BIK0102-15SB
11202322242,NB1BIL0304-15SB
11202322262,DB4BIS0005-15SB
11202322262,DB2BIQ0602-15SB
11202322262,DB1BHQ0001-15SB
11202322262,DB1BHQ0003-15SB
11202322262,DB1BHO0001-19SB
11202322262,DB1BHP0202-19SB
11202322263,NB3BCS0001-15SB
11202322263,NB3BIS0005-15SB
11202322263,NA1BIR0004-15SB
11202322263,NB1BIS0003-15SB
11202322263,NB1BIK0102-15SB
11202322263,NB1BIL0304-15SB
11202322266,NB3BCS0001-15SB
11202322266,NB3BIS0005-15SB
11202322266,NA1BIR0004-15SB
11202322266,NB1BIS0003-15SB
11202322266,NB1BIK0102-15SB
11202322266,NB1BIL0304-15SB
11202320171,DA5BIS0005-15SB
11202320171,DA2BIQ0602-15SB
11202320171,DA1BHQ0001-15SB
11202320171,DA1BHQ0003-15SB
11202320171,DA1BHO0001-19SB
11202320171,DA1BHP0202-19SB
11202320186,DB4BIS0005-15SB
11202320186,DB2BIQ0602-15SB
11202320186,DB1BHQ0001-15SB
11202320186,DB1BHQ0003-15SB
11202320186,DB1BHO0001-19SB
11202320186,DB1BHP0202-19SB
11202320191,DB4BIS0005-15SB
11202320191,DB2BIQ0602-15SB
11202320191,DB1BHQ0001-15SB
11202320191,DB1BHQ0003-15SB
11202320191,DB1BHO0001-19SB
11202320191,DB1BHP0202-19SB
11202320208,DB6BIS0005-15SB
11202320208,DB2BIQ0602-15SB
11202320208,DB1BHQ0001-15SB
11202320208,DB1BHQ0003-15SB
11202320208,DB1BHO0001-19SB
11202320208,DB1BHP0202-19SB
11202320213,DB5BIS0005-15SB
11202320213,DB2BIQ0602-15SB
11202320213,DB1BHQ0001-15SB
11202320213,DB1BHQ0003-15SB
11202320213,DB1BHO0001-19SB
11202320213,DB1BHP0202-19SB
11202320219,DB5BIS0005-15SB
11202320219,DB2BIQ0602-15SB
11202320219,DB1BHQ0001-15SB
11202320219,DB1BHQ0003-15SB
11202320219,DB1BHO0001-19SB
11202320219,DB1BHP0202-19SB
11202320227,DA6BIS0005-15SB
11202320227,DA2BIQ0602-15SB
11202320227,DA1BHQ0001-15SB
11202320227,DA1BHQ0003-15SB
11202320227,DA1BHO0001-19SB
11202320227,DA1BHP0202-19SB
11202320234,DA5BIS0005-15SB
11202320234,DA2BIQ0602-15SB
11202320234,DA1BHQ0001-15SB
11202320234,DA1BHQ0003-15SB
11202320234,DA1BHO0001-19SB
11202320234,DA1BHP0202-19SB
11202320286,DB6BIS0005-15SB
11202320286,DB2BIQ0602-15SB
11202320286,DB1BHQ0001-15SB
11202320286,DB1BHQ0003-15SB
11202320286,DB1BHO0001-19SB
11202320286,DB1BHP0202-19SB
11202320291,DB4BIS0005-15SB
11202320291,DB2BIQ0602-15SB
11202320291,DB1BHQ0001-15SB
11202320291,DB1BHQ0003-15SB
11202320291,DB1BHO0001-19SB
11202320291,DB1BHP0202-19SB
11202320326,DA5BIS0005-15SB
11202320326,DA2BIQ0602-15SB
11202320326,DA1BHQ0001-15SB
11202320326,DA1BHQ0003-15SB
11202320326,DA1BHO0001-19SB
11202320326,DA1BHP0202-19SB
11202320338,DB4BIS0005-15SB
11202320338,DB2BIQ0602-15SB
11202320338,DB1BHQ0001-15SB
11202320338,DB1BHQ0003-15SB
11202320338,DB1BHO0001-19SB
11202320338,DB1BHP0202-19SB
11202320348,DA4BIS0005-15SB
11202320348,DA2BIQ0602-15SB
11202320348,DA1BHQ0001-15SB
11202320348,DA1BHQ0003-15SB
11202320348,DA1BHO0001-19SB
11202320348,DA1BHP0202-19SB
11202320374,DB4BIS0005-15SB
11202320374,DB2BIQ0602-15SB
11202320374,DB1BHQ0001-15SB
11202320374,DB1BHQ0003-15SB
11202320374,DB1BHO0001-19SB
11202320374,DB1BHP0202-19SB
11202320381,DA5BIS0005-15SB
11202320381,DA2BIQ0602-15SB
11202320381,DA1BHQ0001-15SB
11202320381,DA1BHQ0003-15SB
11202320381,DA1BHO0001-19SB
11202320381,DA1BHP0202-19SB
11202320387,DA4BIS0005-15SB
11202320387,DA2BIQ0602-15SB
11202320387,DA1BHQ0001-15SB
11202320387,DA1BHQ0003-15SB
11202320387,DA1BHO0001-19SB
11202320387,DA1BHP0202-19SB
11202320413,DB4BIS0005-15SB
11202320413,DB2BIQ0602-15SB
11202320413,DB1BHQ0001-15SB
11202320413,DB1BHQ0003-15SB
11202320413,DB1BHO0001-19SB
11202320413,DB1BHP0202-19SB
11202320419,DA6BIS0005-15SB
11202320419,DA2BIQ0602-15SB
11202320419,DA1BHQ0001-15SB
11202320419,DA1BHQ0003-15SB
11202320419,DA1BHO0001-19SB
11202320419,DA1BHP0202-19SB
11202320435,DA5BIS0005-15SB
11202320435,DA2BIQ0602-15SB
11202320435,DA1BHQ0001-15SB
11202320435,DA1BHQ0003-15SB
11202320435,DA1BHO0001-19SB
11202320435,DA1BHP0202-19SB
11202320439,DB5BIS0005-15SB
11202320439,DB2BIQ0602-15SB
11202320439,DB1BHQ0001-15SB
11202320439,DB1BHQ0003-15SB
11202320439,DB1BHO0001-19SB
11202320439,DB1BHP0202-19SB
11202320449,DB6BIS0005-15SB
11202320449,DB2BIQ0602-15SB
11202320449,DB1BHQ0001-15SB
11202320449,DB1BHQ0003-15SB
11202320449,DB1BHO0001-19SB
11202320449,DB1BHP0202-19SB
11202320460,DA5BIS0005-15SB
11202320460,DA2BIQ0602-15SB
11202320460,DA1BHQ0001-15SB
11202320460,DA1BHQ0003-15SB
11202320460,DA1BHO0001-19SB
11202320460,DA1BHP0202-19SB
11202320516,DB4BIS0005-15SB
11202320516,DB2BIQ0602-15SB
11202320516,DB1BHQ0001-15SB
11202320516,DB1BHQ0003-15SB
11202320516,DB1BHO0001-19SB
11202320516,DB1BHP0202-19SB
11202320517,DB5BIS0005-15SB
11202320517,DB2BIQ0602-15SB
11202320517,DB1BHQ0001-15SB
11202320517,DB1BHQ0003-15SB
11202320517,DB1BHO0001-19SB
11202320517,DB1BHP0202-19SB
11202320525,DA4BIS0005-15SB
11202320525,DA2BIQ0602-15SB
11202320525,DA1BHQ0001-15SB
11202320525,DA1BHQ0003-15SB
11202320525,DA1BHO0001-19SB
11202320525,DA1BHP0202-19SB
11202320529,DA6BIS0005-15SB
11202320529,DA2BIQ0602-15SB
11202320529,DA1BHQ0001-15SB
11202320529,DA1BHQ0003-15SB
11202320529,DA1BHO0001-19SB
11202320529,DA1BHP0202-19SB
11202320548,DB4BIS0005-15SB
11202320548,DB2BIQ0602-15SB
11202320548,DB1BHQ0001-15SB
11202320548,DB1BHQ0003-15SB
11202320548,DB1BHO0001-19SB
11202320548,DB1BHP0202-19SB
11202320552,DB5BIS0005-15SB
11202320552,DB2BIQ0602-15SB
11202320552,DB1BHQ0001-15SB
11202320552,DB1BHQ0003-15SB
11202320552,DB1BHO0001-19SB
11202320552,DB1BHP0202-19SB
11202320566,DB5BIS0005-15SB
11202320566,DB2BIQ0602-15SB
11202320566,DB1BHQ0001-15SB
11202320566,DB1BHQ0003-15SB
11202320566,DB1BHO0001-19SB
11202320566,DB1BHP0202-19SB
11202320579,DA4BIS0005-15SB
11202320579,DA2BIQ0602-15SB
11202320579,DA1BHQ0001-15SB
11202320579,DA1BHQ0003-15SB
11202320579,DA1BHO0001-19SB
11202320579,DA1BHP0202-19SB
11202320589,DB6BIS0005-15SB
11202320589,DB2BIQ0602-15SB
11202320589,DB1BHQ0001-15SB
11202320589,DB1BHQ0003-15SB
11202320589,DB1BHO0001-19SB
11202320589,DB1BHP0202-19SB
11202320610,DA6BIS0005-15SB
11202320610,DA2BIQ0602-15SB
11202320610,DA1BHQ0001-15SB
11202320610,DA1BHQ0003-15SB
11202320610,DA1BHO0001-19SB
11202320610,DA1BHP0202-19SB
11202320619,DB6BIS0005-15SB
11202320619,DB2BIQ0602-15SB
11202320619,DB1BHQ0001-15SB
11202320619,DB1BHQ0003-15SB
11202320619,DB1BHO0001-19SB
11202320619,DB1BHP0202-19SB
11202320622,DA4BIS0005-15SB
11202320622,DA2BIQ0602-15SB
11202320622,DA1BHQ0001-15SB
11202320622,DA1BHQ0003-15SB
11202320622,DA1BHO0001-19SB
11202320622,DA1BHP0202-19SB
11202320625,DA6BIS0005-15SB
11202320625,DA2BIQ0602-15SB
11202320625,DA1BHQ0001-15SB
11202320625,DA1BHQ0003-15SB
11202320625,DA1BHO0001-19SB
11202320625,DA1BHP0202-19SB
11202320637,DA4BIS0005-15SB
11202320637,DA2BIQ0602-15SB
11202320637,DA1BHQ0001-15SB
11202320637,DA1BHQ0003-15SB
11202320637,DA1BHO0001-19SB
11202320637,DA1BHP0202-19SB
11202320650,DA5BIS0005-15SB
11202320650,DA2BIQ0602-15SB
11202320650,DA1BHQ0001-15SB
11202320650,DA1BHQ0003-15SB
11202320650,DA1BHO0001-19SB
11202320650,DA1BHP0202-19SB
11202320654,DA6BIS0005-15SB
11202320654,DA2BIQ0602-15SB
11202320654,DA1BHQ0001-15SB
11202320654,DA1BHQ0003-15SB
11202320654,DA1BHO0001-19SB
11202320654,DA1BHP0202-19SB
11202320662,DB6BIS0005-15SB
11202320662,DB2BIQ0602-15SB
11202320662,DB1BHQ0001-15SB
11202320662,DB1BHQ0003-15SB
11202320662,DB1BHO0001-19SB
11202320662,DB1BHP0202-19SB
11202320666,DA5BIS0005-15SB
11202320666,DA2BIQ0602-15SB
11202320666,DA1BHQ0001-15SB
11202320666,DA1BHQ0003-15SB
11202320666,DA1BHO0001-19SB
11202320666,DA1BHP0202-19SB
11202320667,DA5BIS0005-15SB
11202320667,DA2BIQ0602-15SB
11202320667,DA1BHQ0001-15SB
11202320667,DA1BHQ0003-15SB
11202320667,DA1BHO0001-19SB
11202320667,DA1BHP0202-19SB
11202320679,DB4BIS0005-15SB
11202320679,DB2BIQ0602-15SB
11202320679,DB1BHQ0001-15SB
11202320679,DB1BHQ0003-15SB
11202320679,DB1BHO0001-19SB
11202320679,DB1BHP0202-19SB
11202320692,DA6BIS0005-15SB
11202320692,DA2BIQ0602-15SB
11202320692,DA1BHQ0001-15SB
11202320692,DA1BHQ0003-15SB
11202320692,DA1BHO0001-19SB
11202320692,DA1BHP0202-19SB
11202320726,DB4BIS0005-15SB
11202320726,DB2BIQ0602-15SB
11202320726,DB1BHQ0001-15SB
11202320726,DB1BHQ0003-15SB
11202320726,DB1BHO0001-19SB
11202320726,DB1BHP0202-19SB
11202320733,DB4BIS0005-15SB
11202320733,DB2BIQ0602-15SB
11202320733,DB1BHQ0001-15SB
11202320733,DB1BHQ0003-15SB
11202320733,DB1BHO0001-19SB
11202320733,DB1BHP0202-19SB
11202320754,DA5BIS0005-15SB
11202320754,DA2BIQ0602-15SB
11202320754,DA1BHQ0001-15SB
11202320754,DA1BHQ0003-15SB
11202320754,DA1BHO0001-19SB
11202320754,DA1BHP0202-19SB
11202320755,DB6BIS0005-15SB
11202320755,DB2BIQ0602-15SB
11202320755,DB1BHQ0001-15SB
11202320755,DB1BHQ0003-15SB
11202320755,DB1BHO0001-19SB
11202320755,DB1BHP0202-19SB
11202320776,DA6BIS0005-15SB
11202320776,DA2BIQ0602-15SB
11202320776,DA1BHQ0001-15SB
11202320776,DA1BHQ0003-15SB
11202320776,DA1BHO0001-19SB
11202320776,DA1BHP0202-19SB
11202320779,DA6BIS0005-15SB
11202320779,DA2BIQ0602-15SB
11202320779,DA1BHQ0001-15SB
11202320779,DA1BHQ0003-15SB
11202320779,DA1BHO0001-19SB
11202320779,DA1BHP0202-19SB
11202320788,DA5BIS0005-15SB
11202320788,DA2BIQ0602-15SB
11202320788,DA1BHQ0001-15SB
11202320788,DA1BHQ0003-15SB
11202320788,DA1BHO0001-19SB
11202320788,DA1BHP0202-19SB
11202320796,DB4BIS0005-15SB
11202320796,DB2BIQ0602-15SB
11202320796,DB1BHQ0001-15SB
11202320796,DB1BHQ0003-15SB
11202320796,DB1BHO0001-19SB
11202320796,DB1BHP0202-19SB
11202320799,DB5BIS0005-15SB
11202320799,DB2BIQ0602-15SB
11202320799,DB1BHQ0001-15SB
11202320799,DB1BHQ0003-15SB
11202320799,DB1BHO0001-19SB
11202320799,DB1BHP0202-19SB
11202320823,DA5BIS0005-15SB
11202320823,DA2BIQ0602-15SB
11202320823,DA1BHQ0001-15SB
11202320823,DA1BHQ0003-15SB
11202320823,DA1BHO0001-19SB
11202320823,DA1BHP0202-19SB
11202320829,DB5BIS0005-15SB
11202320829,DB2BIQ0602-15SB
11202320829,DB1BHQ0001-15SB
11202320829,DB1BHQ0003-15SB
11202320829,DB1BHO0001-19SB
11202320829,DB1BHP0202-19SB
11202320839,DA5BIS0005-15SB
11202320839,DA2BIQ0602-15SB
11202320839,DA1BHQ0001-15SB
11202320839,DA1BHQ0003-15SB
11202320839,DA1BHO0001-19SB
11202320839,DA1BHP0202-19SB
11202320841,DB5BIS0005-15SB
11202320841,DB2BIQ0602-15SB
11202320841,DB1BHQ0001-15SB
11202320841,DB1BHQ0003-15SB
11202320841,DB1BHO0001-19SB
11202320841,DB1BHP0202-19SB
11202320869,DB5BIS0005-15SB
11202320869,DB2BIQ0602-15SB
11202320869,DB1BHQ0001-15SB
11202320869,DB1BHQ0003-15SB
11202320869,DB1BHO0001-19SB
11202320869,DB1BHP0202-19SB
11202320886,DB5BIS0005-15SB
11202320886,DB2BIQ0602-15SB
11202320886,DB1BHQ0001-15SB
11202320886,DB1BHQ0003-15SB
11202320886,DB1BHO0001-19SB
11202320886,DB1BHP0202-19SB
11202320891,DB5BIS0005-15SB
11202320891,DB2BIQ0602-15SB
